0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,-2.97000657308283e-16,-2.52435489670724e-29,0,-0.151353669214366,2.69396799867163,0,-1.47611352345615,1.47994745602295,0,-2.1170708688714,0.342920367106629,0,-2.266251281669,-0.35742443064517,0,-2.02343607168423,-0.795446466170282,0,-1.76921512450364,-1.07177110244924,0,-1.43068629705545,-1.23572597861903,0,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0
201,-0.151353669214366,2.69396799867163,0,-1.47611352345615,1.47994745602295,0,-2.1170708688714,0.342920367106629,0,-2.266251281669,-0.35742443064517,0,-2.02343607168423,-0.795446466170282,0,-1.76921512450364,-1.07177110244924,0,-1.43068629705545,-1.23572597861903,0,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0,1.69515675781395,0.291207049014962,0
202,-1.47611352345615,1.47994745602295,0,-2.1170708688714,0.342920367106629,0,-2.266251281669,-0.35742443064517,0,-2.02343607168423,-0.795446466170282,0,-1.76921512450364,-1.07177110244924,0,-1.43068629705545,-1.23572597861903,0,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0,1.69515675781395,0.291207049014962,0,1.7538618955748,0.596480006763158,0
203,-2.1170708688714,0.342920367106629,0,-2.266251281669,-0.35742443064517,0,-2.02343607168423,-0.795446466170282,0,-1.76921512450364,-1.07177110244924,0,-1.43068629705545,-1.23572597861903,0,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0,1.69515675781395,0.291207049014962,0,1.7538618955748,0.596480006763158,0,1.77682712605243,0.905441635671029,0
204,-2.266251281669,-0.35742443064517,0,-2.02343607168423,-0.795446466170282,0,-1.76921512450364,-1.07177110244924,0,-1.43068629705545,-1.23572597861903,0,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0,1.69515675781395,0.291207049014962,0,1.7538618955748,0.596480006763158,0,1.77682712605243,0.905441635671029,0,1.74299750682858,1.22814226638827,0
205,-2.02343607168423,-0.795446466170282,0,-1.76921512450364,-1.07177110244924,0,-1.43068629705545,-1.23572597861903,0,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0,1.69515675781395,0.291207049014962,0,1.7538618955748,0.596480006763158,0,1.77682712605243,0.905441635671029,0,1.74299750682858,1.22814226638827,0,1.65712457267914,1.54162913109129,0
206,-1.76921512450364,-1.07177110244924,0,-1.43068629705545,-1.23572597861903,0,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0,1.69515675781395,0.291207049014962,0,1.7538618955748,0.596480006763158,0,1.77682712605243,0.905441635671029,0,1.74299750682858,1.22814226638827,0,1.65712457267914,1.54162913109129,0,1.48948944634898,1.83449845674551,0
207,-1.43068629705545,-1.23572597861903,0,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0,1.69515675781395,0.291207049014962,0,1.7538618955748,0.596480006763158,0,1.77682712605243,0.905441635671029,0,1.74299750682858,1.22814226638827,0,1.65712457267914,1.54162913109129,0,1.48948944634898,1.83449845674551,0,1.24155347782222,2.06013827816066,0
208,-1.12434836394097,-1.35394128641492,0,-0.790820041580432,-1.39653247599921,0,-0.484517259804074,-1.41671375824185,0,-0.173376733147152,-1.3740448781648,0,0.114290472006817,-1.31580602212949,0,0.393440730097756,-1.20294342584285,0,0.650588712945505,-1.07741603511681,0,0.889424775513397,-0.904052549275705,0,1.10599029331589,-0.719625755039704,0,1.29589983134573,-0.493673232140923,0,1.46159554380067,-0.257951255023018,0,1.59249879024198,0.0126856214619183,0,1.69515675781395,0.291207049014962,0,1.7538618955748,0.596480006763158,0,1.77682712605243,0.905441635671029,0,1.74299750682858,1.22814226638827,0,1.65712457267914,1.54162913109129,0,1.48948944634898,1.83449845674551,0,1.24155347782222,2.06013827816066,0,0.921332738002177,2.17475596269992,0
